0.000543,0.000533,0.000540,0.000536,0.000532,
0.000536,0.000531,0.000536,0.000531,0.000537,
0.000531,0.000536,0.000531,0.000535,0.000531,
0.000487,0.000447,0.000452,0.000447,0.000451,
0.000447,0.000450,0.000447,0.000447,0.000450,
0.000447,0.000451,0.000447,0.000451,0.000447,
0.000451,0.000447,0.000451,0.000448,0.000447,
0.000451,0.000447,0.000420,0.000370,0.000373,
0.000370,0.000369,0.000373,0.000370,0.000369,
0.000372,0.000369,0.000369,0.000372,0.000369,
0.000372,0.000370,0.000369,0.000372,0.000369,
0.000369,0.000372,0.000369,0.000372,0.000370,
0.000369,0.000373,0.000370,0.000369,0.000377,
0.000370,0.000373,0.000369,0.000370,0.000372,
0.000370,0.000369,0.000373,0.000370,0.000372,
0.000370,0.000369,0.000373,0.000369,0.000369,
0.000373,0.000370,0.000372,0.000369,0.000370,
0.000372,0.000369,0.000369,0.000373,0.000370,
0.000369,0.000376,0.000369,0.000374,0.000370,
0.000369,0.000374,0.000370,0.000369,0.000373,
0.000370,0.000372,0.000369,0.000369,0.000373,
0.000370,0.000369,0.000373,0.000370,0.000372,
0.000369,0.000370,0.000372,0.000369,0.000369,
0.000373,0.000370,0.000376,0.000370,0.000369,
0.000373,0.000370,0.000369,0.000373,0.000370,
0.000372,0.000369,0.000369,0.000373,0.000370,
0.000369,0.000373,0.000370,0.000369,0.000372,
0.000369,0.000373,0.000370,0.000369,0.000372,
0.000369,0.000369,0.000372,0.000369,0.000377,
0.000369,0.000370,0.000373,0.000370,0.000369,
0.000373,0.000370,0.000372,0.000369,0.000370,
0.000372,0.000370,0.000369,0.000373,0.000370,
0.000372,0.000369,0.000369,0.000373,0.000370,
0.000369,0.000373,0.000370,0.000369,0.000372,
0.000369,0.000377,0.000369,0.000370,0.000373,
0.000369,0.000369,0.000372,0.000369,0.000373,
0.000370,0.000369,0.000373,0.000370,0.000369,
0.000373,0.000369,0.000373,0.000370,0.000369,
0.000372,0.000370,0.000369,0.000372,0.000369,
0.000372,0.000369,0.000370,0.000376,0.000370,
0.000369,0.000373,0.000370,0.000372,0.000369,
0.000370,0.000372,0.000369,0.000370,0.000372,
0.000369,0.000370,0.000372,0.000369,0.000372,
0.000369,0.000369,0.000372,0.000369,0.000370,
0.000372,0.000370,0.000372,0.000369,0.000370,
0.000376,0.000370,0.000369,0.000373,0.000369,
0.000373,0.000370,0.000369,0.000372,0.000369,
0.000369,0.000372,0.000369,0.000373,0.000370,
0.000369,0.000373,0.000370,0.000369,0.000373,
0.000370,0.000372,0.000370,0.000369,0.000372,
0.000369,0.000370,0.000376,0.000370,0.000369,
0.000373,0.000370,0.000372,0.000369,0.000370,
0.000372,0.000369,0.000370,0.000372,0.000369,
0.000372,0.000369,0.000369,0.000372,0.000370,
0.000369,0.000373,0.000370,0.000372,0.000370,
0.000369,0.000373,0.000370,0.000369,0.000377,
0.000370,0.000373,0.000370,0.000369,0.000373,
0.000370,0.000369,0.000373,0.000370,0.000372,
0.000369,0.000370,0.000372,0.000370,0.000369,
0.000373,0.000369,0.000369,0.000372,0.000369,
0.000372,0.000370,0.000369,0.000373,0.000369,
0.000369,0.000377,0.000370,0.000373,0.000370,
0.000370,0.000372,0.000369,0.000369,0.000373,
0.000369,0.000372,0.000369,0.000370,0.000372,
0.000369,0.000370,0.000373,0.000370,0.000372,
0.000369,0.000369,0.000373,0.000370,0.000369,
0.000373,0.000370,0.000369,0.000377,0.000369,
0.000373,0.000383,0.000370,0.000373,0.000369,
0.000370,0.000373,0.000370,0.000372,0.000369,
0.000370,0.000373,0.000369,0.000369,0.000373,
0.000370,0.000372,0.000369,0.000370,0.000372,
0.000370,0.000369,0.000372,0.000369,0.000377,
0.000370,0.000369,0.000373,0.000370,0.000369,
0.000373,0.000370,0.000372,0.000369,0.000369,
0.000372,0.000370,0.000369,0.000373,0.000370,
0.000372,0.000369,0.000370,0.000372,0.000369,
0.000370,0.000372,0.000369,0.000369,0.000373,
0.000370,0.000376,0.000370,0.000370,0.000373,
0.000370,0.000369,0.000373,0.000370,0.000372,
0.000369,0.000369,0.000373,0.000370,0.000369,
0.000372,0.000369,0.000373,0.000370,0.000369,
0.000373,0.000370,0.000369,0.000372,0.000369,
0.000373,0.000370,0.000369,0.000377,0.000370,
0.000369,0.000374,0.000370,0.000372,0.000369,
0.000370,0.000372,0.000369,0.000370,0.000372,
0.000369,0.000370,0.000372,0.000369,0.000373,
0.000370,0.000369,0.000373,0.000370,0.000369,
0.000373,0.000370,0.000372,0.000369,0.000370,
0.000376,0.000370,0.000369,0.000374,0.000370,
0.000373,0.000370,0.000370,0.000373,0.000369,
0.000370,0.000372,0.000369,0.000373,0.000370,
0.000369,0.000373,0.000370,0.000369,0.000373,
0.000370,0.000372,0.000370,0.000369,0.000373,
0.000370,0.000369,0.000377,0.000369,0.000370,
0.000373,0.000370,0.000372,0.000369,0.000370,
0.000372,0.000369,0.000370,0.000372,0.000369,
0.000373,0.000370,0.000369,0.000373,0.000370,
0.000369,0.000373,0.000370,0.000372,0.000369,
0.000370,0.000372,0.000370,0.000369,0.000377,
0.000370,0.000372,0.000370,0.000369,0.000372,
0.000370,0.000369,0.000372,0.000370,0.000372,
0.000370,0.000369,0.000373,0.000370,0.000369,
0.000373,0.000369,0.000370,0.000372,0.000369,
