0.450000,0.450000,0.450000,0.450000,0.450000,
0.460000,0.450000,0.450000,0.450000,0.450000,
0.450000,0.460000,0.450000,0.450000,0.450000,
0.450000,0.450000,0.450000,0.460000,0.450000,
0.450000,0.450000,0.450000,0.450000,0.460000,
0.450000,0.450000,0.450000,0.450000,0.450000,
0.460000,0.450000,0.450000,0.450000,0.450000,
0.450000,0.460000,0.450000,0.450000,0.450000,
0.450000,0.450000,0.450000,0.460000,0.450000,
0.450000,0.450000,0.450000,0.450000,0.460000,
0.450000,0.450000,0.450000,0.450000,0.450000,
0.450000,0.460000,0.450000,0.450000,0.450000,
