7.823455,7.822952,7.823336,7.823098,7.823059,
7.822557,7.822983,7.821822,7.824307,7.823135,
7.823397,7.822202,7.821134,7.822936,7.822159,
7.824425,7.822580,7.822969,7.822340,7.821770,
7.822393,7.823851,7.823210,7.823503,7.821691,
7.822851,7.822960,7.822746,7.822744,7.823320,
7.822414,7.824547,7.824052,7.822648,7.822475,
7.821771,7.822791,7.822778,7.823571,7.823653,
7.823143,7.822716,7.822050,7.822443,7.823378,
7.823372,7.823851,7.822101,7.822535,7.823601,
7.822475,7.822953,7.823050,7.821268,7.824078,
7.823117,7.823384,7.822449,7.821595,7.822999,
7.822169,7.823147,7.823551,7.823314,7.822110,
7.822178,7.822113,7.823505,7.823396,7.823915,
7.822147,7.822899,7.823148,7.822520,7.822808,
7.822445,7.821454,7.824024,7.823241,7.822959,
7.822448,7.821561,7.823196,7.822250,7.823517,
7.823596,7.823179,7.822336,7.823331,7.821805,
7.824418,7.823216,7.823948,7.822224,7.823759,
7.823202,7.822325,7.822837,7.823064,7.821834,
7.824376,7.823014,7.823254,7.822583,7.822117,
7.822815,7.823555,7.823280,7.823746,7.822999,
7.823235,7.823181,7.823254,7.823092,7.822998,
7.823464,7.821540,7.822801,7.823041,7.822415,
7.822412,7.822262,7.821304,7.823926,7.822890,
7.823055,7.822173,7.822018,7.822077,7.822223,
7.822858,7.823134,7.822833,7.821916,7.822669,
7.822024,7.823125,7.822283,7.823093,7.821283,
7.823251,7.823027,7.822341,7.822498,7.822732,
7.824033,7.824759,7.822811,7.823340,7.822462,
7.822041,7.822473,7.821937,7.822985,7.823360,
7.823171,7.822922,7.822587,7.822098,7.823195,
7.822978,7.823564,7.821137,7.823819,7.822703,
7.822413,7.822994,7.822464,7.821218,7.824411,
7.822990,7.823355,7.822398,7.822359,7.822303,
7.822169,7.823123,7.823185,7.823094,7.822398,
7.821765,7.821847,7.823037,7.823119,7.823729,
7.822799,7.824847,7.822753,7.822307,7.822257,
7.822903,7.821700,7.824284,7.822716,7.823568,
7.822506,7.822235,7.822748,7.822266,7.823301,
7.823013,7.823189,7.822517,7.822421,7.822232,
7.823138,7.822948,7.823429,7.821619,7.822662,
7.823248,7.822434,7.822551,7.822231,7.821391,
7.823561,7.822797,7.823281,7.822692,7.822258,
7.822328,7.823416,7.823135,7.824058,7.823148,
7.823138,7.822997,7.822400,7.822511,7.822676,
7.823916,7.822311,7.823130,7.823528,7.822389,
7.822785,7.822586,7.821727,7.823883,7.822959,
7.823761,7.822569,7.823253,7.822435,7.822177,
7.822830,7.823997,7.822891,7.823707,7.823508,
7.822298,7.823103,7.823316,7.823372,7.822667,
7.823326,7.823483,7.822651,7.822701,7.822794,
7.823944,7.824741,7.823197,7.823769,7.822295,
7.822602,7.823093,7.822249,7.822889,7.823789,
7.822975,7.823541,7.824340,7.822612,7.822678,
7.822804,7.823123,7.822888,7.823705,7.823385,
7.822320,7.822406,7.823052,7.822533,7.824853,
7.822924,7.823033,7.823448,7.823157,7.822925,
7.822374,7.822938,7.823940,7.823201,7.823993,
7.822853,7.822204,7.823050,7.824605,7.823614,
7.822992,7.823945,7.823257,7.822778,7.822295,
7.823192,7.822331,7.824275,7.822916,7.823712,
7.822884,7.822930,7.823724,7.821793,7.823219,
7.823575,7.822849,7.824125,7.823314,7.822169,
7.822991,7.823109,7.823557,7.823120,7.823881,
7.823669,7.822875,7.822988,7.822535,7.823132,
7.824932,7.822888,7.823012,7.823412,7.822896,
7.823479,7.823812,7.823133,7.823828,7.823081,
7.824096,7.823446,7.822328,7.822807,7.823063,
7.823685,7.823471,7.823575,7.823629,7.822589,
7.822861,7.822451,7.822770,7.824412,7.823168,
7.822741,7.823271,7.823105,7.822345,7.822020,
7.823195,7.823639,7.823022,7.822916,7.822125,
7.822187,7.822675,7.822784,7.823504,7.821922,
7.822245,7.823227,7.823058,7.823212,7.822005,
7.823712,7.824217,7.823004,7.822540,7.823521,
7.821736,7.822545,7.822336,7.822866,7.823488,
7.822949,7.823034,7.822476,7.821943,7.823781,
7.823122,7.823506,7.821833,7.822488,7.823306,
7.822459,7.822868,7.822211,7.821200,7.823462,
7.823144,7.822944,7.823372,7.822753,7.821689,
7.822174,7.822904,7.823895,7.823067,7.822765,
7.821993,7.822570,7.822868,7.823947,7.823900,
7.823301,7.823125,7.823486,7.823085,7.823090,
7.822487,7.821955,7.823630,7.823017,7.823022,
7.823725,7.822208,7.822369,7.823111,7.823070,
7.824117,7.822853,7.823122,7.822385,7.822322,
7.823122,7.822783,7.823626,7.821905,7.822687,
7.823863,7.823152,7.822749,7.821834,7.821521,
7.823438,7.822928,7.822749,7.823647,7.822900,
7.823079,7.823488,7.822942,7.823997,7.823993,
7.822805,7.822628,7.822071,7.823130,7.822514,
7.823298,7.821946,7.822920,7.823589,7.822526,
7.822951,7.821694,7.821575,7.823525,7.823106,
7.822814,7.823223,7.822480,7.822753,7.821638,
7.823006,7.823558,7.823252,7.822895,7.823412,
7.821903,7.823148,7.822856,7.823050,7.821446,
7.822784,7.823775,7.822682,7.822615,7.821855,
7.822929,7.824285,7.823064,7.822260,7.823380,
7.823715,7.822059,7.822640,7.822659,7.823556,
7.823010,7.823844,7.822446,7.822027,7.823243,
7.822817,7.823345,7.822275,7.822394,7.823448,
