0.037343,0.037356,0.037337,0.037372,0.037364,
0.037344,0.037351,0.037371,0.037344,0.037373,
0.037339,0.037343,0.037364,0.037347,0.037346,
0.037394,0.037343,0.037376,0.037372,0.037345,
0.037344,0.037366,0.037349,0.037341,0.037342,
0.037337,0.037407,0.038049,0.037509,0.037341,
0.037349,0.037354,0.037346,0.037358,0.037382,
0.037348,0.037340,0.037363,0.037351,0.037353,
0.037348,0.037355,0.037339,0.037346,0.037357,
0.037364,0.037346,0.037341,0.037343,0.037381,
0.037343,0.037343,0.037367,0.037489,0.037407,
0.037355,0.037344,0.037382,0.037342,0.037387,
0.037382,0.037338,0.037344,0.037368,0.037342,
0.037383,0.037360,0.037411,0.037341,0.037361,
0.037344,0.037348,0.037372,0.037344,0.037366,
0.037391,0.037351,0.037343,0.037340,0.037347,
0.037362,0.037381,0.037338,0.037342,0.037361,
0.037340,0.037337,0.037356,0.037371,0.037338,
0.037352,0.037370,0.037359,0.037405,0.037344,
0.037341,0.037341,0.037348,0.037365,0.037361,
0.037363,0.037371,0.037343,0.037383,0.037342,
0.037337,0.037373,0.037343,0.037349,0.037343,
0.037341,0.037388,0.037341,0.037350,0.037348,
0.037346,0.037343,0.037342,0.037344,0.037377,
